All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PrecedingTitle,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,Apostrophe,POST_IS_PREPOSITION,RELATIONSHIP,POST_IS_SPEAK_VERB,PRE_IS_SPEAK_VERB,INSTANCE_IS_POSITION,INSTANCE_IS_COUNTRY
Camp Delta Five,546,./data/train/192.txt,3,544,False,2,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Europe. Mr Blunkett,366,./data/train/193.txt,3,364,False,2,0,False,False,100,True,False,False,False,False,False,False,False,False,False
Alastair Campbell Peter,17,./data/train/196.txt,3,15,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Campbell Peter Mandelson,18,./data/train/196.txt,3,16,False,100,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Andrew Gilligan Labour,114,./data/train/196.txt,3,112,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Alastair Campbell -,285,./data/train/196.txt,3,283,False,100,2,False,False,100,False,False,False,False,False,False,False,False,False,False
Mr Howard -,323,./data/train/196.txt,3,321,False,100,1,True,False,100,False,False,False,False,False,False,False,False,False,False
Kyoto Protocol Downing,23,./data/train/197.txt,3,21,False,2,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Protocol Downing Street,24,./data/train/197.txt,3,22,False,3,0,False,False,100,False,False,True,False,False,False,False,False,False,False
Mr Blair Climate,43,./data/train/197.txt,3,41,False,100,1,True,False,100,False,False,False,False,False,False,False,False,False,False
Sir John Stevens,137,./data/train/198.txt,3,135,True,100,100,True,False,100,False,False,True,False,False,False,False,False,False,False
Lib Dem Home,385,./data/train/198.txt,3,383,False,100,3,False,True,100,True,False,True,False,False,False,False,False,False,False
Dem Home Affairs,386,./data/train/198.txt,3,384,False,100,2,False,False,100,True,False,True,False,False,False,False,False,False,False
Neil Herron Mr,49,./data/train/200.txt,3,47,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Herron Mr Mallon,50,./data/train/200.txt,3,48,False,100,0,False,False,100,False,False,True,False,False,False,True,False,False,False
Mr Herron -,113,./data/train/200.txt,3,111,False,4,100,True,False,100,False,True,True,False,False,False,False,False,False,False
North East Says,135,./data/train/200.txt,3,133,False,100,3,False,False,100,False,False,True,False,False,False,False,False,False,False
- London Tory,357,./data/train/200.txt,3,355,False,5,0,False,False,100,False,False,False,False,False,False,False,False,False,False
North East Says,366,./data/train/200.txt,3,364,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Earlier Tony Blair,283,./data/train/202.txt,3,281,False,100,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Charles Harris QC,445,./data/train/202.txt,3,443,False,3,0,False,False,1,False,False,True,False,False,False,False,False,False,False
Union Vet Fund,242,./data/train/203.txt,3,240,False,5,0,False,False,100,False,False,True,False,True,False,False,False,False,False
Sir John Bourn,288,./data/train/203.txt,3,286,True,100,0,True,False,100,False,False,False,False,False,False,True,False,False,False
National Correctional Agency,38,./data/train/204.txt,3,36,False,100,0,False,True,100,False,False,True,False,False,False,False,False,False,False
Instead Ms Jamieson,182,./data/train/204.txt,3,180,False,3,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Criminal Justice Plan,210,./data/train/204.txt,3,208,False,5,3,False,False,100,True,False,False,False,True,False,False,False,False,False
Martin Mubanga Richard,135,./data/train/205.txt,3,133,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Mubanga Richard Belmar,136,./data/train/205.txt,3,134,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Following Mr Straw's,262,./data/train/205.txt,3,260,False,5,100,False,False,100,False,False,False,True,False,False,False,False,False,False
Britain. Shami Chakrabarti,341,./data/train/205.txt,3,339,False,4,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Liberals Harold Wilson,92,./data/train/207.txt,3,90,False,5,0,False,False,100,True,False,False,False,False,False,False,False,False,False
Alan Milburn Labour's,160,./data/train/207.txt,3,158,False,2,0,False,False,100,False,False,False,True,False,False,False,False,False,False
Commercial Services Union,48,./data/train/210.txt,3,46,False,100,0,False,False,100,False,False,False,False,False,False,False,False,False,False
Cardiff Bangor Aberystwyth,117,./data/train/210.txt,3,115,False,100,100,False,False,100,True,False,False,False,False,False,False,False,False,False
Wrexham Gordon Brown,121,./data/train/210.txt,3,119,False,100,100,False,False,100,False,False,False,False,False,False,False,False,False,False
Welsh Assembly Government,478,./data/train/210.txt,3,476,False,100,2,False,True,100,False,False,True,False,False,False,False,False,False,False
Dr David Kelly,79,./data/train/211.txt,3,77,False,100,100,True,False,100,False,True,False,False,False,False,False,False,False,False
Economics Mr Kennedy,140,./data/train/213.txt,3,138,False,100,2,False,False,100,True,False,False,False,False,False,False,False,False,False
Bristol West Cardiff,514,./data/train/213.txt,3,512,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
West Cardiff Central,515,./data/train/213.txt,3,513,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Cardiff Central Leeds,516,./data/train/213.txt,3,514,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Central Leeds North,517,./data/train/213.txt,3,515,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Leeds North West,518,./data/train/213.txt,3,516,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
North West Cambridge,519,./data/train/213.txt,3,517,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
West Cambridge Manchester,520,./data/train/213.txt,3,518,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Cambridge Manchester Gorton,521,./data/train/213.txt,3,519,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Manchester Gorton Sheffield,522,./data/train/213.txt,3,520,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Gorton Sheffield Central,523,./data/train/213.txt,3,521,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Sheffield Central Oxford,524,./data/train/213.txt,3,522,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Central Oxford East,525,./data/train/213.txt,3,523,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Oxford East Newcastle-upon-Tyne,526,./data/train/213.txt,3,524,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
East Newcastle-upon-Tyne Central,527,./data/train/213.txt,3,525,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Newcastle-upon-Tyne Central Liverpool,528,./data/train/213.txt,3,526,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Central Liverpool Riverside,529,./data/train/213.txt,3,527,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Liverpool Riverside Holborn,530,./data/train/213.txt,3,528,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
St Pancras Oldham,534,./data/train/213.txt,3,532,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Pancras Oldham East,535,./data/train/213.txt,3,533,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Saddleworth Manchester Withington,539,./data/train/213.txt,3,537,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Manchester Withington Islington,540,./data/train/213.txt,3,538,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Withington Islington South,541,./data/train/213.txt,3,539,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Finsbury Birmingham Yardley,545,./data/train/213.txt,3,543,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Birmingham Yardley Surrey,546,./data/train/213.txt,3,544,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Yardley Surrey South,547,./data/train/213.txt,3,545,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Surrey South West,548,./data/train/213.txt,3,546,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
South West Taunton,549,./data/train/213.txt,3,547,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
West Taunton Orpington,550,./data/train/213.txt,3,548,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Taunton Orpington Haltemprice,551,./data/train/213.txt,3,549,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Howden Eastbourne Isle,555,./data/train/213.txt,3,553,False,100,100,False,False,100,False,False,False,False,True,False,False,False,False,False
Wight Dorset West,559,./data/train/213.txt,3,557,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Dorset West Bournemouth,560,./data/train/213.txt,3,558,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
West Bournemouth East,561,./data/train/213.txt,3,559,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Bournemouth East Wells,562,./data/train/213.txt,3,560,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
East Wells Canterbury,563,./data/train/213.txt,3,561,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Wells Canterbury Cities,564,./data/train/213.txt,3,562,False,100,100,False,False,100,False,False,True,False,True,False,False,False,False,False
Westminster Bournemouth West,570,./data/train/213.txt,3,568,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Bournemouth West Westmorland,571,./data/train/213.txt,3,569,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Stoke Heath Young,394,./data/train/214.txt,3,392,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Heath Young Offender,395,./data/train/214.txt,3,393,False,100,100,False,False,100,True,False,True,False,False,False,False,False,False,False
Young Offender Institution,396,./data/train/214.txt,3,394,False,100,100,False,False,100,True,False,True,False,True,False,False,False,False,False
Y Vote Mock,38,./data/train/217.txt,3,36,False,100,2,False,False,100,False,False,True,False,False,False,False,False,False,False
Vote Mock Elections,39,./data/train/217.txt,3,37,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Y Vote Mock,207,./data/train/217.txt,3,205,False,100,100,False,False,100,False,False,True,False,False,False,False,False,False,False
Vote Mock Elections,208,./data/train/217.txt,3,206,False,100,100,False,False,100,False,False,True,False,True,False,False,False,False,False
BBC Radio Scotland's,168,./data/train/219.txt,3,166,False,4,1,False,False,100,True,False,True,True,False,False,False,False,False,False
Tories Mr Clarke,52,./data/train/220.txt,3,50,False,100,1,False,False,100,False,True,False,False,False,False,False,False,False,False
Tory Liam Fox,83,./data/train/220.txt,3,81,True,100,0,False,False,100,True,False,False,False,False,False,True,False,False,False
Conservative Party Co-Chairman,97,./data/train/220.txt,3,95,False,100,0,False,True,100,True,False,True,False,False,False,True,False,False,False
BBC One's Breakfast,168,./data/train/220.txt,3,166,False,100,3,False,False,100,True,False,False,False,True,False,False,False,False,False
South Africa Australia,440,./data/train/220.txt,3,438,False,100,100,False,False,100,False,True,True,False,False,False,False,False,False,False
Africa Australia Jamaica,441,./data/train/220.txt,3,439,False,100,100,False,False,100,False,True,True,False,False,False,False,False,False,False
David Heath Mr,148,./data/train/221.txt,3,146,False,100,1,False,False,100,False,False,True,False,False,False,False,False,False,False
Heath Mr Heath,149,./data/train/221.txt,3,147,False,100,0,False,False,100,False,False,True,False,False,False,True,False,False,False
