All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Secretary Lord Armstrong,540,./data/test/./027.txt,3,538,False,100,2,2,100,False,False,False,100,False,False,True,False
Lord Armstrong Lord,541,./data/test/./027.txt,3,539,False,100,1,3,100,True,False,False,100,False,False,True,False
Armstrong Lord Armstrong,542,./data/test/./027.txt,3,540,False,100,0,4,100,False,False,False,100,False,False,False,False
BBC Twos Newsnight,546,./data/test/./027.txt,3,544,False,1,100,100,3,False,False,False,100,False,False,False,False
High Court BAAs,21,./data/test/./033.txt,3,19,False,100,100,5,1,False,False,False,100,True,False,False,False
Stop Stansted Expansion,129,./data/test/./033.txt,3,127,False,100,100,3,100,False,False,False,100,False,False,True,False
Stansted Expansion Heathrow,130,./data/test/./033.txt,3,128,False,1,100,4,100,False,False,False,100,False,False,True,False
London Lord Hanningfield,223,./data/test/./033.txt,3,221,False,100,100,4,1,False,False,False,100,False,False,False,False
Essex County Council,228,./data/test/./033.txt,3,226,False,100,0,1,100,False,False,False,100,False,False,False,False
Heathrow Gatwick Edinburgh,368,./data/test/./033.txt,3,366,False,100,100,5,0,False,False,False,100,False,False,True,False
Jacks Snooker Hall,35,./data/test/./190.txt,3,33,False,2,100,1,0,False,False,False,100,True,False,False,False
Times Educational Supplement,54,./data/test/./190.txt,3,52,False,2,2,1,0,False,False,False,100,False,False,False,False
Llanelli Grammar School,85,./data/test/./190.txt,3,83,False,1,100,100,1,False,False,False,100,False,False,False,False
Grammar School -,86,./data/test/./190.txt,3,84,False,2,100,100,0,False,False,False,100,False,False,True,False
Whirlwind White -,168,./data/test/./190.txt,3,166,False,100,1,100,1,False,False,False,100,False,False,False,False
Tony Meo [another,183,./data/test/./190.txt,3,181,False,100,100,2,2,False,False,False,100,True,False,False,False
Welshman Ray Reardon,228,./data/test/./190.txt,3,226,False,4,2,100,3,False,False,False,100,False,False,True,False
Ray Reardon -,229,./data/test/./190.txt,3,227,False,5,1,100,2,False,False,False,100,False,False,False,False
Home Secretary Charles,30,./data/test/./147.txt,3,28,False,2,1,2,1,False,False,False,100,False,False,True,False
Secretary Charles Clarke,31,./data/test/./147.txt,3,29,False,3,0,3,0,False,False,False,100,False,False,True,False
Londons Evening Standard,87,./data/test/./147.txt,3,85,False,100,100,2,100,False,False,False,100,False,False,False,False
Monday Dr Fox,217,./data/test/./147.txt,3,215,False,4,0,4,100,False,False,False,100,False,False,True,False
Earlier Dr Fox,371,./data/test/./147.txt,3,369,False,4,100,2,3,False,False,False,100,False,False,False,False
Manchester Liverpool Leicester,458,./data/test/./147.txt,3,456,False,100,100,2,100,False,False,False,100,False,False,True,False
Liverpool Leicester Somerset,459,./data/test/./147.txt,3,457,False,100,100,3,3,False,False,False,100,False,False,True,False
Leicester Somerset Basingstoke,460,./data/test/./147.txt,3,458,False,100,100,4,2,False,False,False,100,False,False,True,False
Somerset Basingstoke Shrewsbury,461,./data/test/./147.txt,3,459,False,100,100,5,1,False,False,False,100,False,False,True,False
Basingstoke Shrewsbury Dorset,462,./data/test/./147.txt,3,460,False,100,100,100,0,False,False,False,100,False,False,True,False
Lib Dem Norman,66,./data/test/./146.txt,3,64,False,100,100,100,3,False,False,False,100,False,False,True,False
Dem Norman Baker,67,./data/test/./146.txt,3,65,False,100,100,100,2,False,False,False,100,False,False,True,False
British Nuclear Fuels,82,./data/test/./146.txt,3,80,False,100,0,100,0,False,False,False,100,False,False,False,False
Japan Germany Spain,126,./data/test/./146.txt,3,124,False,5,100,1,2,False,False,False,100,False,False,True,False
Germany Spain Italy,127,./data/test/./146.txt,3,125,False,100,3,2,1,False,False,False,100,False,False,True,False
Spain Italy Switzerland,128,./data/test/./146.txt,3,126,False,100,2,3,0,False,False,False,100,False,False,True,False
Trade Secretary Patricia,216,./data/test/./146.txt,3,214,False,100,1,2,2,False,False,False,100,True,False,True,False
Secretary Patricia Hewitt,217,./data/test/./146.txt,3,215,False,100,0,3,1,False,False,False,100,True,False,True,False
Nuclear Decommissioning Agency,243,./data/test/./146.txt,3,241,False,100,3,2,1,False,False,False,100,False,False,True,False
Liberal Democrats Mr,257,./data/test/./146.txt,3,255,False,100,100,1,1,False,False,False,100,False,False,True,False
Democrats Mr Baker,258,./data/test/./146.txt,3,256,False,100,100,2,0,False,False,False,100,False,False,True,False
US India Australia,36,./data/test/./191.txt,3,34,False,100,2,1,0,False,False,False,100,False,False,False,False
BBC Radio Fours,138,./data/test/./191.txt,3,136,False,1,3,2,3,False,False,False,100,False,False,True,False
Radio Fours PM,139,./data/test/./191.txt,3,137,False,2,2,3,2,False,False,False,100,False,False,True,False
BBC Ones Breakfast,36,./data/test/./218.txt,3,34,False,1,100,4,0,False,False,False,100,False,False,False,False
Browns Britain Mr,47,./data/test/./218.txt,3,45,False,4,1,3,3,False,False,False,100,True,False,True,False
Britain Mr Blair,48,./data/test/./218.txt,3,46,False,5,0,4,2,False,False,False,100,True,False,False,False
Deputy Prime Minister,189,./data/test/./218.txt,3,187,False,100,3,1,2,False,False,False,100,True,False,False,False
Prime Minister John,190,./data/test/./218.txt,3,188,False,100,2,2,1,False,False,False,1,True,False,True,False
Minister John Prescott,191,./data/test/./218.txt,3,189,False,100,1,3,0,False,False,False,2,False,False,True,False
Northern Ireland Mr,349,./data/test/./218.txt,3,347,False,2,100,1,3,False,False,False,100,False,False,True,False
Ireland Mr Blair,350,./data/test/./218.txt,3,348,False,3,3,2,2,False,False,False,100,False,False,True,False
Frank Field MP,493,./data/test/./218.txt,3,491,True,100,0,5,1,False,False,False,100,False,False,False,False
Sky News Sunday,533,./data/test/./218.txt,3,531,False,1,100,100,0,False,False,False,100,False,False,False,False
George W Bush,7,./data/test/./280.txt,3,5,True,4,0,100,0,False,False,False,100,False,False,False,False
US President Tony,26,./data/test/./280.txt,3,24,False,5,1,1,1,False,False,False,100,False,False,True,False
President Tony Blair,27,./data/test/./280.txt,3,25,False,100,0,2,0,False,False,False,100,False,False,True,False
State Condoleezza Rice,93,./data/test/./280.txt,3,91,False,100,3,1,0,False,False,False,2,False,False,False,False
Mr Blair Mr,274,./data/test/./280.txt,3,272,False,1,1,3,2,True,False,False,100,False,False,True,False
Blair Mr Blair,275,./data/test/./280.txt,3,273,False,2,0,4,1,False,False,False,100,False,False,False,False
Mr Blair Following,316,./data/test/./280.txt,3,314,False,1,100,5,0,True,False,False,100,False,False,False,False
MPs Labour MPs,7,./data/test/./257.txt,3,5,False,100,0,1,0,False,False,False,100,False,False,False,False
Parliamentary Labour Party,32,./data/test/./257.txt,3,30,False,100,0,1,1,False,False,False,100,False,False,False,False
Alan Milburn -,113,./data/test/./257.txt,3,111,False,4,1,2,0,False,False,False,100,False,False,False,False
Parliamentary Labour Party,184,./data/test/./257.txt,3,182,False,2,3,1,0,False,False,False,100,False,False,False,False
Mr Brown Labours,284,./data/test/./257.txt,3,282,False,3,2,1,100,True,False,False,100,False,False,False,False
Brown Labours Paul,285,./data/test/./257.txt,3,283,False,4,1,2,100,False,False,False,100,False,False,True,False
Labours Paul Flynn,286,./data/test/./257.txt,3,284,False,5,0,3,3,False,False,False,100,False,False,True,False
Parliamentary Labour Party,304,./data/test/./257.txt,3,302,False,2,100,1,2,False,False,False,100,True,False,False,False
Backbencher Stephen Pound,311,./data/test/./257.txt,3,309,False,100,0,2,1,False,False,False,100,False,False,False,False
Tuesday Mr Prescott,401,./data/test/./257.txt,3,399,False,100,0,1,1,False,False,False,100,True,False,False,False
Mr Peston Mr,494,./data/test/./257.txt,3,492,False,1,1,3,2,True,False,False,100,False,False,True,False
Peston Mr Prescott,495,./data/test/./257.txt,3,493,False,2,0,4,1,False,False,False,100,False,False,False,False
Deputy Prime Minister,34,./data/test/./069.txt,3,32,False,4,100,1,2,False,False,False,100,False,False,False,False
Prime Minister John,35,./data/test/./069.txt,3,33,False,5,100,2,1,False,False,False,1,False,False,True,False
Minister John Prescott,36,./data/test/./069.txt,3,34,False,100,100,3,0,False,False,False,2,False,False,True,False
Commercial Services Union,219,./data/test/./069.txt,3,217,False,100,1,1,1,False,False,False,100,False,False,False,False
General Workers Unions,331,./data/test/./069.txt,3,329,False,100,100,1,1,False,False,False,100,False,False,False,False
England Welsh Health,28,./data/test/./121.txt,3,26,False,100,3,1,100,False,False,False,100,True,False,True,False
Welsh Health Minister,29,./data/test/./121.txt,3,27,False,100,2,2,3,False,False,False,100,True,False,True,False
Health Minister Jane,30,./data/test/./121.txt,3,28,False,100,1,3,2,False,False,False,100,True,False,True,False
Minister Jane Hutt,31,./data/test/./121.txt,3,29,False,100,0,4,1,False,False,False,100,True,False,True,False
Dr Richard Lewis,145,./data/test/./121.txt,3,143,True,3,100,3,2,True,False,False,100,False,False,True,False
Richard Lewis Welsh,146,./data/test/./121.txt,3,144,False,4,100,4,1,False,False,False,100,False,False,False,False
British Medical Association,152,./data/test/./121.txt,3,150,False,100,100,1,2,False,False,False,100,False,False,False,False
Wednesday Ms Hutt,237,./data/test/./121.txt,3,235,False,100,1,100,3,False,False,False,100,False,False,True,False
Wales Ms Hutt,261,./data/test/./121.txt,3,259,False,3,0,1,3,False,False,False,100,True,False,False,False
Rhodri Glyn Thomas,362,./data/test/./121.txt,3,360,True,100,100,2,100,False,False,False,100,False,False,True,False
Glyn Thomas Plaid,363,./data/test/./121.txt,3,361,False,100,100,3,100,False,False,False,100,False,False,True,False
Thomas Plaid Cymru,364,./data/test/./121.txt,3,362,False,100,100,4,100,False,False,False,100,False,False,True,False
Welsh Liberal Democrats,402,./data/test/./121.txt,3,400,False,100,100,1,3,False,False,False,100,True,False,False,False
Liberal Democrats Kirsty,403,./data/test/./121.txt,3,401,False,100,100,2,2,False,False,False,100,False,False,True,False
Democrats Kirsty Williams,404,./data/test/./121.txt,3,402,False,100,3,3,1,False,False,False,100,False,False,True,False
Booz Allen Hamilton,85,./data/test/./109.txt,3,83,True,100,3,2,0,False,False,False,100,False,False,False,False
International Benchmarking Study,261,./data/test/./109.txt,3,259,False,100,0,1,0,False,False,False,100,False,False,True,False
Home Secretary Charles,34,./data/test/./097.txt,3,32,False,2,1,2,2,False,False,False,100,False,False,True,False
Secretary Charles Clarke,35,./data/test/./097.txt,3,33,False,3,0,3,1,False,False,False,100,False,False,True,False
Woodhill Milton Keynes,68,./data/test/./097.txt,3,66,False,100,0,1,0,False,False,False,100,True,False,False,False
Algeria Tunisia Egypt,81,./data/test/./097.txt,3,79,False,100,100,1,0,False,False,False,100,False,False,False,False
Foreign Secretary Jack,151,./data/test/./097.txt,3,149,False,100,100,1,2,False,False,False,100,True,False,True,False
Secretary Jack Straw,152,./data/test/./097.txt,3,150,False,100,100,2,1,False,False,False,100,True,False,True,False
Richmond North Yorks,83,./data/test/./083.txt,3,81,False,3,100,1,0,False,False,False,2,False,False,False,False
Ffion Mr Hague,92,./data/test/./083.txt,3,90,False,100,2,2,0,False,False,False,100,True,True,False,False
Labour MPs Tony,6,./data/test/./256.txt,3,4,False,1,1,1,1,False,False,False,100,False,False,True,False
MPs Tony Blair,7,./data/test/./256.txt,3,5,False,2,0,2,0,False,False,False,100,False,False,True,False
Parliamentary Labour Party,102,./data/test/./256.txt,3,100,False,2,100,1,1,False,False,False,100,False,False,False,False
Health Secretary John,246,./data/test/./256.txt,3,244,False,100,100,3,3,False,False,False,100,True,False,True,False
Secretary John Reid,247,./data/test/./256.txt,3,245,False,100,100,4,2,False,False,False,100,True,False,True,False
Monday Mr Blairs,390,./data/test/./256.txt,3,388,False,100,100,3,100,False,False,False,100,False,False,True,False
BBC Radio Five,570,./data/test/./256.txt,3,568,False,1,0,5,1,False,False,False,100,False,False,True,False
Radio Five Live,571,./data/test/./256.txt,3,569,False,2,3,100,0,False,False,False,100,False,False,True,False
- Tories Civil,5,./data/test/./242.txt,3,3,False,100,1,100,1,False,False,False,100,False,False,False,False
BBC Political Correspondent,101,./data/test/./242.txt,3,99,False,100,2,4,3,False,False,False,100,False,False,True,False
Political Correspondent James,102,./data/test/./242.txt,3,100,False,100,1,5,2,False,False,False,100,False,False,True,False
Correspondent James Hardy,103,./data/test/./242.txt,3,101,False,100,0,100,1,False,False,False,100,False,False,True,False
Liberal Democrat Alan,128,./data/test/./242.txt,3,126,False,100,100,2,2,False,False,False,100,False,True,True,False
Democrat Alan Beith,129,./data/test/./242.txt,3,127,False,100,100,3,1,False,False,False,100,False,True,True,False
Alan Beith -,130,./data/test/./242.txt,3,128,False,100,3,4,0,False,False,False,100,False,True,True,False
Constitutional Affairs -,143,./data/test/./242.txt,3,141,False,100,0,1,1,False,False,False,100,False,False,False,False
Fellow Lib Dem,181,./data/test/./242.txt,3,179,False,100,2,3,3,False,False,False,100,False,False,False,False
Lib Dem Norman,182,./data/test/./242.txt,3,180,False,100,1,4,2,False,False,False,100,False,False,True,False
Dem Norman Baker,183,./data/test/./242.txt,3,181,False,100,0,5,1,False,False,False,100,False,False,True,False
Dr Julian Lewis,215,./data/test/./242.txt,3,213,True,3,100,3,0,True,False,False,100,False,False,False,False
Richard Thomas Earlier,302,./data/test/./242.txt,3,300,False,100,100,3,0,False,False,False,100,False,False,False,False
UK Independence Party,14,./data/test/./281.txt,3,12,False,2,100,1,0,False,False,False,100,False,False,False,False
Veritas - Latin,63,./data/test/./281.txt,3,61,False,100,100,5,0,False,False,False,100,True,False,False,False
Robert Kilroy-Silk Party,123,./data/test/./281.txt,3,121,False,5,100,1,0,False,False,False,100,True,False,False,False
UK Independence Party,128,./data/test/./281.txt,3,126,False,100,2,1,0,False,False,False,100,False,False,False,False
Alastair Campbell Peter,18,./data/test/./297.txt,3,16,False,100,1,100,1,False,False,False,100,False,False,True,False
Campbell Peter Mandelson,19,./data/test/./297.txt,3,17,False,100,0,100,0,False,False,False,100,False,False,False,False
Andrew Gilligan Labour,115,./data/test/./297.txt,3,113,False,100,0,2,0,False,False,False,100,False,False,False,False
Alastair Campbell -,286,./data/test/./297.txt,3,284,False,100,2,1,0,False,False,False,100,False,False,False,False
Mr Howard -,324,./data/test/./297.txt,3,322,False,100,1,5,2,True,False,False,100,False,False,False,False
Health Secretary John,176,./data/test/./254.txt,3,174,False,100,100,1,1,False,False,False,100,False,False,True,False
Secretary John Reid,177,./data/test/./254.txt,3,175,False,100,100,2,0,False,False,False,100,False,False,True,False
October Mr Clarke,54,./data/test/./056.txt,3,52,False,3,0,5,1,False,False,False,100,True,False,False,False
Race Equality Strategy,195,./data/test/./056.txt,3,193,False,100,100,1,2,False,False,False,100,True,False,False,False
Improving Opportunity Strengthening,208,./data/test/./056.txt,3,206,False,2,2,2,2,False,False,False,100,True,False,True,False
Opportunity Strengthening Society,209,./data/test/./056.txt,3,207,False,3,1,3,1,False,False,False,100,True,False,True,False
Downing Street Strategy,404,./data/test/./056.txt,3,402,False,100,3,1,1,False,False,False,100,True,False,True,False
